year,month,country,systems_count,total_rmax,total_rpeak,average_rmax,average_power,average_efficiency,highest_rank,total_cores,total_power_kw,month_num,date,power_missing,efficiency_missing,performance_per_core,power_efficiency
2007,June,United Arab Emirates,1,4.71,5.73,4.71,22,0.214090909,376,2048,22,6,6/1/2007,0,0,0.002299805,0.214090909
2007,June,United Kingdom,44,338,526.33,7.681818182,144.1875,0.068964963,24,71770,2307,6,6/1/2007,0,0,0.004709489,0.14651062
2007,June,United States,280,3075.68,4435.87,10.98457143,170.4468085,0.082847848,1,814962,16022,6,6/1/2007,0,0,0.003774016,0.191966047
2007,June,Vietnam,1,4.68,7.2,4.68,Unknown,Unknown,395,600,0,6,6/1/2007,1,1,0.0078,Unknown
2007,November,Australia,1,8.97,9.83,8.97,Unknown,Unknown,201,1536,0,11,11/1/2007,1,1,0.005839844,Unknown
2007,November,Belgium,1,7.6,12.53,7.6,Unknown,Unknown,317,1044,0,11,11/1/2007,1,1,0.007279693,Unknown
2007,November,Brazil,1,6.21,9.55,6.21,Unknown,Unknown,453,1024,0,11,11/1/2007,1,1,0.006064453,Unknown
2007,November,Canada,5,32.13,50.18,6.426,167,0.04005988,393,7178,167,11,11/1/2007,0,0,0.004476177,0.19239521
2007,November,China,10,87.2,155.85,8.72,268.5,0.048339593,59,22836,537,11,11/1/2007,0,0,0.003818532,0.162383613
2007,November,Denmark,1,5.95,12.56,5.95,235,0.025319149,498,2416,235,11,11/1/2007,0,0,0.002462748,0.025319149
2007,November,Finland,5,43.99,66.3,8.798,Unknown,Unknown,164,7832,0,11,11/1/2007,1,1,0.005616701,Unknown
2007,November,France,17,222.55,343,13.09117647,140.7272727,0.087319515,19,54548,1548,11,11/1/2007,0,0,0.004079893,0.14376615
2007,November,Germany,31,536.48,753.37,17.30580645,302.2857143,0.165236698,2,143392,2116,11,11/1/2007,0,0,0.003741352,0.253534972
2007,November,India,9,194.52,303.66,21.61333333,125.4285714,0.09787688,4,34932,878,11,11/1/2007,0,0,0.005568533,0.221548975
2007,November,Italy,6,69.11,172.17,11.51833333,220,0.060831472,48,23040,880,11,11/1/2007,0,0,0.002999566,0.078534091
2007,November,Japan,20,291.11,405.63,14.5555,603.2857143,0.130363705,16,64218,4223,11,11/1/2007,0,0,0.004533153,0.068934407
2007,November,Luxembourg,1,7.78,13.12,7.78,Unknown,Unknown,309,1408,0,11,11/1/2007,1,1,0.005525568,Unknown
2007,November,Netherlands,6,65.16,91.37,10.86,223.5,0.120780006,37,17864,447,11,11/1/2007,0,0,0.003647559,0.145771812
2007,November,Norway,3,28.24,79.67,9.413333333,156,0.040192308,83,7616,156,11,11/1/2007,0,0,0.003707983,0.181025641
2007,November,Poland,1,6.36,15.46,6.36,122,0.052131148,430,1288,122,11,11/1/2007,0,0,0.004937888,0.052131148
2007,November,Russia,7,82.63,122.75,11.80428571,159.75,0.104615238,33,11796,639,11,11/1/2007,0,0,0.007004917,0.129311424
2007,November,Singapore,1,7.74,11.94,7.74,51,0.151764706,311,1280,51,11,11/1/2007,0,0,0.006046875,0.151764706
2007,November,South Korea,1,15.71,18.44,15.71,Unknown,Unknown,72,1020,0,11,11/1/2007,1,1,0.015401961,Unknown
2007,November,Spain,9,137.46,212.23,15.27333333,103,0.061747573,13,24332,103,11,11/1/2007,0,0,0.005649351,1.334563107
2007,November,Sweden,7,186.17,278.73,26.59571429,170,0.052,5,27720,170,11,11/1/2007,0,0,0.006716089,1.095117647
2007,November,Switzerland,7,74.56,102.43,10.65142857,65.75,0.161072199,54,20368,263,11,11/1/2007,0,0,0.003660644,0.283498099
2007,November,Taiwan,11,102.96,162.82,9.36,129,0.109478783,49,14024,387,11,11/1/2007,0,0,0.0073417,0.266046512
2007,November,Turkey,1,6.07,9.63,6.07,Unknown,Unknown,484,1032,0,11,11/1/2007,1,1,0.005881783,Unknown
2007,November,United Kingdom,47,506.5,808.38,10.77659574,174.5909091,0.070203296,17,113900,3841,11,11/1/2007,0,0,0.004446883,0.131866701
2007,November,United States,284,4181.79,6245.06,14.72461268,200.3308271,0.073508615,1,1027051,26644,11,11/1/2007,0,0,0.004071648,0.156950533
2008,June,Australia,1,9.24,15.96,9.24,Unknown,Unknown,469,1712,0,6,6/1/2008,1,1,0.005397196,Unknown
2008,June,Belgium,2,21.09,42,10.545,67,0.138656716,302,3928,67,6,6/1/2008,0,0,0.005369145,0.314776119
2008,June,Brazil,1,16.24,21.79,16.24,130,0.124923077,139,2048,130,6,6/1/2008,0,0,0.007929688,0.124923077
2008,June,Canada,2,22.86,27.86,11.43,191.5,0.10973742,250,3360,383,6,6/1/2008,0,0,0.006803571,0.059686684
2008,June,China,12,140.32,266.6,11.69333333,105.7142857,0.13549712,112,26344,740,6,6/1/2008,0,0,0.00532645,0.189621622
2008,June,Finland,1,26.8,37.09,26.8,Unknown,Unknown,71,4032,0,6,6/1/2008,1,1,0.006646825,Unknown
2008,June,France,34,711.7,1050.36,20.93235294,135.0454545,0.155260483,10,171500,2971,6,6/1/2008,0,0,0.004149854,0.239548973
2008,June,Germany,47,973.44,1384,20.71148936,207.8181818,0.209254014,7,197848,4572,6,6/1/2008,0,0,0.004920141,0.212913386
2008,June,India,6,189.85,275.62,31.64166667,284,0.111055908,9,32432,1420,6,6/1/2008,0,0,0.005853786,0.133697183
2008,June,Ireland,1,11.71,13.93,11.71,31,0.377741935,306,4096,31,6,6/1/2008,0,0,0.002858887,0.377741935
2008,June,Italy,6,99.98,204.98,16.66333333,289.5,0.082430953,91,25928,1158,6,6/1/2008,0,0,0.003856063,0.086338515
2008,June,Japan,22,550.84,731.11,25.03818182,577.3,0.132004427,17,97856,5773,6,6/1/2008,0,0,0.005629088,0.095416594
2008,June,Netherlands,5,109.57,140.4,21.914,196.5,0.177743238,52,29760,786,6,6/1/2008,0,0,0.003681788,0.139402036
2008,June,Norway,2,68.73,110.96,34.365,Unknown,Unknown,48,11180,0,6,6/1/2008,1,1,0.006147585,Unknown
2008,June,Poland,3,62.02,87.85,20.67333333,Unknown,Unknown,46,9112,0,6,6/1/2008,1,1,0.006806409,Unknown
2008,June,Russia,8,154.63,196.87,19.32875,210,0.155204596,37,18232,840,6,6/1/2008,0,0,0.008481242,0.184083333
2008,June,Slovenia,1,35.08,49.15,35.08,162,0.21654321,54,4096,162,6,6/1/2008,0,0,0.008564453,0.21654321
2008,June,South Korea,1,16.99,24.58,16.99,129,0.131705426,131,3072,129,6,6/1/2008,0,0,0.005530599,0.131705426
2008,June,Spain,7,133.16,206.15,19.02285714,Unknown,Unknown,27,24532,0,6,6/1/2008,1,1,0.005428012,Unknown
2008,June,Sweden,9,268.27,393.56,29.80777778,182,0.130475395,12,38596,546,6,6/1/2008,0,0,0.00695072,0.491336996
2008,June,Switzerland,6,80.89,121.15,13.48166667,87.66666667,0.165147547,97,22768,263,6,6/1/2008,0,0,0.003552793,0.30756654
2008,June,Taiwan,3,45.68,69.79,15.22666667,193,0.103160622,92,5816,193,6,6/1/2008,0,0,0.007854195,0.236683938
2008,June,United Kingdom,52,806.22,1330.52,15.50423077,281.2916667,0.079087927,19,145876,6751,6,6/1/2008,0,0,0.005526749,0.119422308
2008,June,United States,258,7481.32,11023.67,28.99736434,302.3475177,0.103549992,1,1571127,42631,6,6/1/2008,0,0,0.004761754,0.175490136
2008,November,Australia,1,21.91,40.96,21.91,Unknown,Unknown,145,4096,0,11,11/1/2008,1,1,0.005349121,Unknown
2008,November,Belgium,2,35.43,58.17,17.715,50,0.254,140,5552,50,11,11/1/2008,0,0,0.006381484,0.7086
2008,November,Brazil,2,31.78,53.36,15.89,147.5,0.109552448,306,5008,295,11,11/1/2008,0,0,0.006345847,0.107728814
2008,November,Bulgaria,1,23.41,27.85,23.41,63,0.371587302,127,8192,63,11,11/1/2008,0,0,0.002857666,0.371587302
2008,November,Canada,2,70.48,88.96,35.24,346,0.112998912,54,6800,692,11,11/1/2008,0,0,0.010364706,0.101849711
2008,November,China,15,520.95,844.2,34.73,187.2857143,0.110813918,11,90400,1311,11,11/1/2008,0,0,0.005762721,0.397368421
2008,November,Denmark,3,45.46,55.58,15.15333333,94,0.165851064,359,5440,188,11,11/1/2008,0,0,0.008356618,0.241808511
2008,November,Finland,1,76.51,99.51,76.51,515,0.148563107,32,10816,515,11,11/1/2008,0,0,0.00707378,0.148563107
2008,November,France,26,886.75,1298.9,34.10576923,251.25,0.160343537,15,184276,4020,11,11/1/2008,0,0,0.004812075,0.220584577
2008,November,Germany,25,803.74,1087.56,32.1496,327.4166667,0.187672737,12,169844,3929,11,11/1/2008,0,0,0.004732225,0.204566047
2008,November,India,8,259.39,368.51,32.42375,328.6666667,0.165485834,14,37488,986,11,11/1/2008,0,0,0.006919281,0.263073022
2008,November,Ireland,1,25.11,28.67,25.11,122,0.205819672,118,2560,122,11,11/1/2008,0,0,0.009808594,0.205819672
2008,November,Israel,1,24.67,61.15,24.67,204,0.120931373,120,5096,204,11,11/1/2008,0,0,0.004841052,0.120931373
2008,November,Italy,11,182.43,307.45,16.58454545,224,0.087508033,178,35248,1568,11,11/1/2008,0,0,0.005175613,0.116345663
2008,November,Japan,17,522.96,734.91,30.76235294,648,0.135990346,28,106984,5184,11,11/1/2008,0,0,0.004888208,0.10087963
2008,November,Netherlands,3,111.5,138.76,37.16666667,253,0.22353822,53,27904,759,11,11/1/2008,0,0,0.003995843,0.146903821
2008,November,Norway,2,72.45,110.98,36.225,274,0.148138686,66,11182,274,11,11/1/2008,0,0,0.006479163,0.264416058
2008,November,Poland,6,116.99,172.67,19.49833333,34,0.546176471,68,16600,34,11,11/1/2008,0,0,0.00704759,3.440882353
2008,November,Russia,8,222.97,285.75,27.87125,163.1666667,0.213248404,36,31840,979,11,11/1/2008,0,0,0.007002827,0.227752809
2008,November,Slovenia,1,36.75,49.15,36.75,162,0.226851852,72,4096,162,11,11/1/2008,0,0,0.008972168,0.226851852
2008,November,South Korea,1,16.99,24.58,16.99,129,0.131705426,278,3072,129,11,11/1/2008,0,0,0.005530599,0.131705426
2008,November,Spain,6,153.2,231.96,25.53333333,Unknown,Unknown,41,26616,0,11,11/1/2008,1,1,0.005755936,Unknown
2008,November,Sweden,8,274.79,405.05,34.34875,233.6666667,0.128562896,19,39084,701,11,11/1/2008,0,0,0.007030754,0.391997147
2008,November,Switzerland,4,81.56,109.85,20.39,89,0.209662921,86,18160,89,11,11/1/2008,0,0,0.004491189,0.916404494
2008,November,Taiwan,2,33.59,48.96,16.795,193,0.103160622,180,4080,193,11,11/1/2008,0,0,0.008232843,0.174041451
2008,November,United Kingdom,45,905.72,1496.17,20.12711111,341.5333333,0.08661132,22,149652,5123,11,11/1/2008,0,0,0.006052174,0.176794847
2008,November,United States,291,11644.33,17454.15,40.01487973,405.7898089,0.117927669,1,2135517,63709,11,11/1/2008,0,0,0.005452698,0.182773705
2009,June,Australia,1,21.91,40.96,21.91,Unknown,Unknown,281,4096,0,6,6/1/2009,1,1,0.005349121,Unknown
2009,June,Austria,5,117.79,148.29,23.558,Unknown,Unknown,214,12628,0,6,6/1/2009,1,1,0.009327685,Unknown
2009,June,Belgium,1,22.73,42.49,22.73,Unknown,Unknown,270,3984,0,6,6/1/2009,1,1,0.005705321,Unknown
2009,June,Bulgaria,1,23.41,27.85,23.41,63,0.371587302,247,8192,63,6,6/1/2009,0,0,0.002857666,0.371587302
2009,June,Canada,8,358.74,571.92,44.8425,419,0.151960005,16,52100,1676,6,6/1/2009,0,0,0.006885605,0.214045346
2009,June,China,21,788.11,1307.37,37.52904762,221.6153846,0.132499358,15,135592,2881,6,6/1/2009,0,0,0.005812364,0.273554321
2009,June,Finland,1,76.51,102,76.51,520,0.147134615,49,10864,520,6,6/1/2009,0,0,0.007042526,0.147134615
2009,June,France,23,1004.73,1434.81,43.68391304,275.8333333,0.18464403,20,190908,3310,6,6/1/2009,0,0,0.005262902,0.303543807
2009,June,Germany,30,2207.83,2772.16,73.59433333,569.3333333,0.205323242,3,468800,8540,6,6/1/2009,0,0,0.004709535,0.258528103
2009,June,India,6,247.28,333.53,41.21333333,359.6666667,0.158167339,18,33456,1079,6,6/1/2009,0,0,0.0073912,0.229175162
2009,June,Ireland,1,25.11,28.67,25.11,122,0.205819672,224,2560,122,6,6/1/2009,0,0,0.009808594,0.205819672
2009,June,Israel,1,24.67,61.15,24.67,204,0.120931373,230,5096,204,6,6/1/2009,0,0,0.004841052,0.120931373
2009,June,Italy,6,186.24,256.54,31.04,364.75,0.113586293,46,19480,1459,6,6/1/2009,0,0,0.009560575,0.127649075
2009,June,Japan,15,873.09,1155.85,58.206,430.7272727,0.177867996,22,131872,4738,6,6/1/2009,0,0,0.006620738,0.184273955
2009,June,Netherlands,3,111.5,138.76,37.16666667,253,0.22353822,79,27904,759,6,6/1/2009,0,0,0.003995843,0.146903821
2009,June,Norway,2,72.45,110.98,36.225,274,0.148138686,98,11182,274,6,6/1/2009,0,0,0.006479163,0.264416058
2009,June,Poland,4,99.96,160.99,24.99,34,0.546176471,108,15432,34,6,6/1/2009,0,0,0.006477449,2.94
2009,June,Russia,4,166.94,215.1,41.735,205.5,0.229437148,54,24568,822,6,6/1/2009,0,0,0.006795018,0.203090024
2009,June,Saudi Arabia,3,264.57,323.42,88.19,504,0.367400794,14,73920,504,6,6/1/2009,0,0,0.00357914,0.524940476
2009,June,Singapore,1,22.8,28.13,22.8,85,0.268235294,269,2400,85,6,6/1/2009,0,0,0.0095,0.268235294
2009,June,Slovenia,1,36.75,49.15,36.75,162,0.226851852,118,4096,162,6,6/1/2009,0,0,0.008972168,0.226851852
2009,June,Spain,4,146.31,211.94,36.5775,Unknown,Unknown,60,23168,0,6,6/1/2009,1,1,0.006315176,Unknown
2009,June,Sweden,10,343.46,502.19,34.346,233.6666667,0.139884482,30,46604,701,6,6/1/2009,0,0,0.007369754,0.489957204
2009,June,Switzerland,4,184.94,234.04,46.235,89,0.209662921,23,29572,89,6,6/1/2009,0,0,0.006253889,2.077977528
2009,June,Taiwan,1,19.91,24.96,19.91,193,0.103160622,344,2080,193,6,6/1/2009,0,0,0.009572115,0.103160622
2009,June,United Kingdom,43,1230.93,1973.13,28.62627907,507.6,0.110273161,25,171192,5076,6,6/1/2009,0,0,0.007190348,0.2425
2009,June,United States,291,13720.81,21014.42,47.15054983,416.9072848,0.135256861,1,2553091,62953,6,6/1/2009,0,0,0.005374195,0.217953235
2009,November,Australia,1,21.91,40.96,21.91,Unknown,Unknown,449,4096,0,11,11/1/2009,1,1,0.005349121,Unknown
2009,November,Austria,8,219.93,266.65,27.49125,155,0.2034508,125,23222,310,11,11/1/2009,0,0,0.00947076,0.709451613
2009,November,Belgium,1,22.73,42.49,22.73,Unknown,Unknown,437,3984,0,11,11/1/2009,1,1,0.005705321,Unknown
2009,November,Brazil,1,64.63,72.4,64.63,430,0.150302326,76,6464,430,11,11/1/2009,0,0,0.009998453,0.150302326
2009,November,Bulgaria,1,23.86,27.85,23.86,63,0.378730159,379,8192,63,11,11/1/2009,0,0,0.002912598,0.378730159
2009,November,Canada,9,439.78,661.96,48.86444444,503,0.148896548,22,60340,2515,11,11/1/2009,0,0,0.007288366,0.174862823
2009,November,China,21,1379.88,2536.45,65.70857143,208.5833333,0.156421603,5,210640,2503,11,11/1/2009,0,0,0.006550893,0.551290451
2009,November,Finland,2,103.05,151.55,51.525,520,0.147134615,65,14584,520,11,11/1/2009,0,0,0.007065963,0.198173077
2009,November,France,26,1214.25,1827.01,46.70192308,305.125,0.164209952,28,220928,4882,11,11/1/2009,0,0,0.005496134,0.248719787
2009,November,Germany,27,2288.76,2933.71,84.76888889,558.4666667,0.309907597,4,472332,8377,11,11/1/2009,0,0,0.004845659,0.27321953
2009,November,India,3,199.26,279.71,66.42,786,0.168956743,26,23416,786,11,11/1/2009,0,0,0.008509566,0.25351145
2009,November,Ireland,1,25.11,28.67,25.11,122,0.205819672,321,2560,122,11,11/1/2009,0,0,0.009808594,0.205819672
2009,November,Israel,2,49.34,148.37,24.67,292.5,0.092841014,333,13272,585,11,11/1/2009,0,0,0.003717601,0.08434188
2009,November,Italy,6,200.7,272.84,33.45,262.8,0.191174761,61,21968,1314,11,11/1/2009,0,0,0.009136016,0.152739726
2009,November,Japan,16,994.21,1308.58,62.138125,547.4444444,0.158703372,31,125320,4927,11,11/1/2009,0,0,0.007933371,0.201788106
2009,November,Netherlands,3,110.65,155.97,36.88333333,310.6666667,0.142772212,93,21336,932,11,11/1/2009,0,0,0.00518607,0.118723176
2009,November,Norway,2,72.45,110.98,36.225,274,0.148138686,121,11182,274,11,11/1/2009,0,0,0.006479163,0.264416058
2009,November,Poland,3,81.39,130.53,27.13,Unknown,Unknown,137,13416,0,11,11/1/2009,1,1,0.006066637,Unknown
2009,November,Russia,8,646.25,822.67,80.78125,190.2,0.20434722,12,77992,951,11,11/1/2009,0,0,0.008286106,0.679547844
2009,November,Saudi Arabia,5,350.56,420.58,70.112,504,0.378769841,18,82112,504,11,11/1/2009,0,0,0.004269291,0.695555556
2009,November,Singapore,1,23.48,28.13,23.48,85,0.276235294,392,2400,85,11,11/1/2009,0,0,0.009783333,0.276235294
2009,November,Slovenia,1,36.75,49.15,36.75,162,0.226851852,150,4096,162,11,11/1/2009,0,0,0.008972168,0.226851852
2009,November,South Korea,2,298.17,338.16,149.085,877.5,0.132108456,14,27768,1755,11,11/1/2009,0,0,0.0107379,0.169897436
2009,November,Spain,6,205.89,310.01,34.315,Unknown,Unknown,77,32992,0,11,11/1/2009,1,1,0.006240604,Unknown
2009,November,Sweden,7,300.74,423.61,42.96285714,200,0.180640676,42,39500,400,11,11/1/2009,0,0,0.007613671,0.75185
2009,November,Switzerland,5,346.89,417.94,69.378,302.25,0.296052067,21,52360,1209,11,11/1/2009,0,0,0.006625095,0.286923077
2009,November,United Kingdom,44,1549.04,2429.54,35.20545455,388.1428571,0.171912042,20,219500,5434,11,11/1/2009,0,0,0.00705713,0.285064409
2009,November,United States,277,16425.5,24219.5,59.29783394,456.380597,0.172263442,1,2819487,61155,11,11/1/2009,0,0,0.005825705,0.268588014
2010,June,Australia,1,49.59,53.91,49.59,220,0.225409091,113,4600,220,6,6/1/2010,0,0,0.010780435,0.225409091
2010,June,Austria,2,62.88,68.63,31.44,155,0.2034508,213,6450,310,6,6/1/2010,0,0,0.009748837,0.20283871
2010,June,Brazil,1,64.63,72.4,64.63,430,0.150302326,86,6464,430,6,6/1/2010,0,0,0.009998453,0.150302326
2010,June,Canada,7,403.95,604.5,57.70714286,525,0.137686886,28,56192,2625,6,6/1/2010,0,0,0.007188746,0.153885714
2010,June,China,24,2992.61,6858.8,124.6920833,394.2,0.180063005,2,383976,5913,6,6/1/2010,0,0,0.007793742,0.506106883
2010,June,Denmark,3,81.77,153.6,27.25666667,Unknown,Unknown,345,16000,0,6,6/1/2010,1,1,0.005110625,Unknown
2010,June,Finland,3,130.79,185.5,43.59666667,520,0.147134615,74,17848,520,6,6/1/2010,0,0,0.007327992,0.251519231
2010,June,France,27,1706.88,2416.14,63.21777778,379.7222222,0.172771041,18,278920,6835,6,6/1/2010,0,0,0.006119604,0.249726408
2010,June,Germany,24,2248.47,2840.73,93.68625,574.2,0.3083819,5,467068,8613,6,6/1/2010,0,0,0.00481401,0.261055381
2010,June,India,5,283.38,384.6,56.676,692,0.130556967,33,30104,1384,6,6/1/2010,0,0,0.009413367,0.204754335
2010,June,Ireland,1,25.11,28.67,25.11,122,0.205819672,471,2560,122,6,6/1/2010,0,0,0.009808594,0.205819672
2010,June,Israel,2,49.34,148.37,24.67,292.5,0.092841014,478,13272,585,6,6/1/2010,0,0,0.003717601,0.08434188
2010,June,Italy,7,281.52,371.42,40.21714286,289.2,0.223412612,70,30768,1446,6,6/1/2010,0,0,0.009149766,0.194688797
2010,June,Japan,18,1252.71,1572.34,69.595,578.3636364,0.13975791,22,149480,6362,6,6/1/2010,0,0,0.008380452,0.196905061
2010,June,Netherlands,4,137.9,189.42,34.475,310.6666667,0.142772212,109,24360,932,6,6/1/2010,0,0,0.00566092,0.147961373
2010,June,Norway,2,72.45,110.98,36.225,274,0.148138686,160,11182,274,6,6/1/2010,0,0,0.006479163,0.264416058
2010,June,Poland,5,169.03,258.43,33.806,Unknown,Unknown,161,27128,0,6,6/1/2010,1,1,0.006230832,Unknown
2010,June,Russia,11,814.72,1092.49,74.06545455,195.875,0.164757689,13,97624,1567,6,6/1/2010,0,0,0.008345489,0.519923421
2010,June,Saudi Arabia,4,310.86,370.28,77.715,504,0.378769841,23,77920,504,6,6/1/2010,0,0,0.003989476,0.616785714
2010,June,Singapore,1,32.54,35.44,32.54,175,0.185942857,261,3024,175,6,6/1/2010,0,0,0.010760582,0.185942857
2010,June,Slovenia,1,36.75,49.15,36.75,162,0.226851852,201,4096,162,6,6/1/2010,0,0,0.008972168,0.226851852
2010,June,South Korea,1,274.8,307.44,274.8,1275,0.215529412,15,26232,1275,6,6/1/2010,0,0,0.010475755,0.215529412
2010,June,Spain,3,138.51,211.74,46.17,Unknown,Unknown,87,22496,0,6,6/1/2010,1,1,0.006157095,Unknown
2010,June,Sweden,8,416.02,561.89,52.0025,173,0.266127168,50,56960,173,6,6/1/2010,0,0,0.007303722,2.404739884
2010,June,Switzerland,5,346.89,417.94,69.378,302.25,0.296052067,27,52360,1209,6,6/1/2010,0,0,0.006625095,0.286923077
2010,June,Turkey,1,26.78,46.96,26.78,203,0.131921182,424,4640,203,6,6/1/2010,0,0,0.005771552,0.131921182
2010,June,United Kingdom,38,1785.42,2659.75,46.98473684,367.3125,0.170720558,16,243408,5877,6,6/1/2010,0,0,0.007335092,0.303797856
2010,June,United States,282,17969.34,25929.83,63.72106383,463.0070922,0.200878849,1,2971513,65284,6,6/1/2010,0,0,0.006047202,0.275248759
2010,November,Australia,4,315.74,444.62,78.935,157,0.392225822,51,30744,314,11,11/1/2010,0,0,0.010269971,1.005541401
2010,November,Austria,1,35.48,38.84,35.48,178,0.199325843,356,3650,178,11,11/1/2010,0,0,0.009720548,0.199325843
2010,November,Belgium,2,83.84,151.48,41.92,240,0.174666667,228,16704,480,11,11/1/2010,0,0,0.005019157,0.174666667
2010,November,Brazil,2,269.73,330.45,134.865,430,0.150302326,29,37184,430,11,11/1/2010,0,0,0.007253926,0.62727907
2010,November,Canada,6,422.4,629.72,70.4,462.5,0.229926114,39,56836,1850,11,11/1/2010,0,0,0.007431909,0.228324324
2010,November,China,41,5688.79,11609.75,138.7509756,450.4375,0.177686667,1,622428,14414,11,11/1/2010,0,0,0.009139676,0.394671153
2010,November,Denmark,2,82.59,156.14,41.295,Unknown,Unknown,184,13908,0,11,11/1/2010,1,1,0.005938309,Unknown
2010,November,Finland,1,76.51,102,76.51,520,0.147134615,100,10864,520,11,11/1/2010,0,0,0.007042526,0.147134615
2010,November,France,25,2843.76,3582.24,113.7504,632.3333333,0.263097848,6,411872,9485,11,11/1/2010,0,0,0.006904475,0.299816552
2010,November,Germany,26,2721.37,3504.85,104.6680769,600.2857143,0.332572167,9,500416,8404,11,11/1/2010,0,0,0.005438215,0.32381842
2010,November,India,4,257.24,333.01,64.31,692,0.130556967,47,25808,1384,11,11/1/2010,0,0,0.009967452,0.185867052
2010,November,Ireland,1,36.56,40.86,36.56,Unknown,Unknown,332,3840,0,11,11/1/2010,1,1,0.009520833,Unknown
2010,November,Italy,6,254.08,336.46,42.34666667,289.2,0.223899099,96,27680,1446,11,11/1/2010,0,0,0.009179191,0.17571231
2010,November,Japan,26,2903.67,4605.24,111.6796154,494.5263158,0.346871419,4,277902,9396,11,11/1/2010,0,0,0.010448539,0.309032567
2010,November,Netherlands,2,83.2,121.56,41.6,399,0.111732945,158,9048,798,11,11/1/2010,0,0,0.009195402,0.104260652
2010,November,Norway,3,107.74,177.36,35.91333333,274,0.148138686,255,16846,274,11,11/1/2010,0,0,0.006395584,0.393211679
2010,November,Poland,6,285.44,398.08,47.57333333,Unknown,Unknown,85,39480,0,11,11/1/2010,1,1,0.00722999,Unknown
2010,November,Russia,11,867.73,1143.79,78.88454545,218.125,0.18235108,17,102184,1745,11,11/1/2010,0,0,0.008491838,0.497266476
2010,November,Saudi Arabia,6,437.43,514.3,72.905,504,0.378769841,34,90208,504,11,11/1/2010,0,0,0.004849126,0.867916667
2010,November,Singapore,2,64.96,95.33,32.48,210.5,0.158865738,430,8640,421,11,11/1/2010,0,0,0.007518519,0.154299287
2010,November,Slovenia,1,36.75,49.15,36.75,162,0.226851852,325,4096,162,11,11/1/2010,0,0,0.008972168,0.226851852
2010,November,South Korea,3,907.6,1065.46,302.5333333,1566.333333,0.19505186,19,116472,4699,11,11/1/2010,0,0,0.007792431,0.193147478
2010,November,Spain,3,138.51,211.74,46.17,Unknown,Unknown,119,22496,0,11,11/1/2010,1,1,0.006157095,Unknown
2010,November,Sweden,6,367.03,476.08,61.17166667,173,0.266127168,68,50488,173,11,11/1/2010,0,0,0.007269648,2.121560694
2010,November,Switzerland,4,317.9,383.38,79.475,302.25,0.296052067,38,49480,1209,11,11/1/2010,0,0,0.006424818,0.262944582
2010,November,United Kingdom,24,1519.55,2199.98,63.31458333,445.3333333,0.174925381,25,200584,5344,11,11/1/2010,0,0,0.007575629,0.284346931
2010,November,United States,276,22471.44,31697.11,81.41826087,534.6470588,0.238340343,2,3560549,72712,11,11/1/2010,0,0,0.006311229,0.3090472
